track_id,track_name,artist_name,popularity,album,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
5QC6MrLTqMy1QpZO3eQKuU,"Maana Ke Hum Yaar Nahin (From ""Meri Pyaari Bindu"")",['Parineeti Chopra'],31,Stay Home Stay Filmy,spotify:track:5QC6MrLTqMy1QpZO3eQKuU,0.534,0.357,8,-9.779,1,0.0245,0.806,0.0,0.156,0.415,91.008,audio_features,5QC6MrLTqMy1QpZO3eQKuU,https://api.spotify.com/v1/tracks/5QC6MrLTqMy1QpZO3eQKuU,https://api.spotify.com/v1/audio-analysis/5QC6MrLTqMy1QpZO3eQKuU,265012,4
63Pq2D8qRj3wTIZX5GavO6,Jachdi,['Ayushmann Khurrana'],60,Jachdi,spotify:track:63Pq2D8qRj3wTIZX5GavO6,0.883,0.72,7,-5.242,0,0.261,0.294,0.0,0.246,0.792,134.028,audio_features,63Pq2D8qRj3wTIZX5GavO6,https://api.spotify.com/v1/tracks/63Pq2D8qRj3wTIZX5GavO6,https://api.spotify.com/v1/audio-analysis/63Pq2D8qRj3wTIZX5GavO6,119616,4
6Di4Y6tmrxyTONSIRsYFxl,"Moh Moh Ke Dhaage (Male) (From ""Dum Laga Ke Haisha"")",['Papon'],26,Stay Home Stay Filmy,spotify:track:6Di4Y6tmrxyTONSIRsYFxl,0.634,0.344,2,-11.011,1,0.0288,0.743,6.3e-05,0.111,0.409,127.999,audio_features,6Di4Y6tmrxyTONSIRsYFxl,https://api.spotify.com/v1/tracks/6Di4Y6tmrxyTONSIRsYFxl,https://api.spotify.com/v1/audio-analysis/6Di4Y6tmrxyTONSIRsYFxl,322900,4
5Bvhk3wx42kkDEggSQIwqL,Favorite Song,['Toosii'],65,NAUJOUR,spotify:track:5Bvhk3wx42kkDEggSQIwqL,0.814,0.38,2,-9.34,1,0.0494,0.274,0.0,0.098,0.434,116.029,audio_features,5Bvhk3wx42kkDEggSQIwqL,https://api.spotify.com/v1/tracks/5Bvhk3wx42kkDEggSQIwqL,https://api.spotify.com/v1/audio-analysis/5Bvhk3wx42kkDEggSQIwqL,204000,4
4iuYxZ3kGHQuPkLSvyrqgs,Champs Élysées (feat. Gunna),"['Toosii', 'Gunna']",58,JADED,spotify:track:4iuYxZ3kGHQuPkLSvyrqgs,0.789,0.564,4,-6.963,0,0.108,0.179,1.99e-06,0.256,0.179,122.932,audio_features,4iuYxZ3kGHQuPkLSvyrqgs,https://api.spotify.com/v1/tracks/4iuYxZ3kGHQuPkLSvyrqgs,https://api.spotify.com/v1/audio-analysis/4iuYxZ3kGHQuPkLSvyrqgs,156097,4
4EzkcqltSOxYE2lstuLOFs,Pull Up (feat. 21 Savage),"['Toosii', '21 Savage']",62,NAUJOUR,spotify:track:4EzkcqltSOxYE2lstuLOFs,0.934,0.523,1,-7.116,1,0.327,0.18,1.32e-06,0.163,0.483,124.986,audio_features,4EzkcqltSOxYE2lstuLOFs,https://api.spotify.com/v1/tracks/4EzkcqltSOxYE2lstuLOFs,https://api.spotify.com/v1/audio-analysis/4EzkcqltSOxYE2lstuLOFs,133000,4
2ULQtFHTzUK0DqcqWUlXxw,Love Hurts (feat. Toosii),"['Lil Tjay', 'Toosii']",61,Destined 2 Win,spotify:track:2ULQtFHTzUK0DqcqWUlXxw,0.712,0.404,5,-7.594,0,0.12,0.32,0.0,0.121,0.548,139.991,audio_features,2ULQtFHTzUK0DqcqWUlXxw,https://api.spotify.com/v1/tracks/2ULQtFHTzUK0DqcqWUlXxw,https://api.spotify.com/v1/audio-analysis/2ULQtFHTzUK0DqcqWUlXxw,222367,4
5TbYIeYkGgGtYL7sms7m9N,I Do (feat. Muni Long),"['Toosii', 'Muni Long']",57,JADED,spotify:track:5TbYIeYkGgGtYL7sms7m9N,0.461,0.741,5,-6.439,0,0.285,0.524,0.0,0.171,0.538,187.86,audio_features,5TbYIeYkGgGtYL7sms7m9N,https://api.spotify.com/v1/tracks/5TbYIeYkGgGtYL7sms7m9N,https://api.spotify.com/v1/audio-analysis/5TbYIeYkGgGtYL7sms7m9N,166955,4
4yPv10wQkwzd5VeDQH413I,Fuk You Mean,['Toosii'],52,JADED,spotify:track:4yPv10wQkwzd5VeDQH413I,0.726,0.448,3,-10.857,0,0.0903,0.612,0.0,0.15,0.394,131.924,audio_features,4yPv10wQkwzd5VeDQH413I,https://api.spotify.com/v1/tracks/4yPv10wQkwzd5VeDQH413I,https://api.spotify.com/v1/audio-analysis/4yPv10wQkwzd5VeDQH413I,176364,4
3tv4JOxcoq76Y1SjPHfGzL,Ok… Whatever (feat. Kehlani),"['Toosii', 'Kehlani']",57,JADED,spotify:track:3tv4JOxcoq76Y1SjPHfGzL,0.657,0.626,5,-7.998,0,0.286,0.32,0.0,0.112,0.354,163.05,audio_features,3tv4JOxcoq76Y1SjPHfGzL,https://api.spotify.com/v1/tracks/3tv4JOxcoq76Y1SjPHfGzL,https://api.spotify.com/v1/audio-analysis/3tv4JOxcoq76Y1SjPHfGzL,177438,4
4eeM9BGztkTCtWDwEkCEUT,Love is...,['Toosii'],55,Boys Don’t Cry: Men Do,spotify:track:4eeM9BGztkTCtWDwEkCEUT,0.491,0.417,2,-10.758,1,0.513,0.211,0.0,0.148,0.108,83.404,audio_features,4eeM9BGztkTCtWDwEkCEUT,https://api.spotify.com/v1/tracks/4eeM9BGztkTCtWDwEkCEUT,https://api.spotify.com/v1/audio-analysis/4eeM9BGztkTCtWDwEkCEUT,230017,4
5Bv5DAVxABwZSwCZlSEbHU,Meet Me Outside,['Toosii'],51,JADED,spotify:track:5Bv5DAVxABwZSwCZlSEbHU,0.768,0.659,0,-6.695,0,0.0441,0.084,9.68e-06,0.372,0.392,119.997,audio_features,5Bv5DAVxABwZSwCZlSEbHU,https://api.spotify.com/v1/tracks/5Bv5DAVxABwZSwCZlSEbHU,https://api.spotify.com/v1/audio-analysis/5Bv5DAVxABwZSwCZlSEbHU,244617,4
2Iz82Uxhel7Zuy6BShUoC0,Party Girl Anthem,['Toosii'],55,JADED,spotify:track:2Iz82Uxhel7Zuy6BShUoC0,0.763,0.406,8,-7.954,1,0.0804,0.383,0.00314,0.198,0.184,120.078,audio_features,2Iz82Uxhel7Zuy6BShUoC0,https://api.spotify.com/v1/tracks/2Iz82Uxhel7Zuy6BShUoC0,https://api.spotify.com/v1/audio-analysis/2Iz82Uxhel7Zuy6BShUoC0,153021,4
4b93D55xv3YCH5mT4p6HPn,Ocean Drive,['Duke Dumont'],70,Duality,spotify:track:4b93D55xv3YCH5mT4p6HPn,0.67,0.776,8,-4.091,0,0.047,0.00388,0.000184,0.122,0.624,115.034,audio_features,4b93D55xv3YCH5mT4p6HPn,https://api.spotify.com/v1/tracks/4b93D55xv3YCH5mT4p6HPn,https://api.spotify.com/v1/audio-analysis/4b93D55xv3YCH5mT4p6HPn,206320,4
69gQgkobVW8bWjoCjBYQUd,I Got U,"['Duke Dumont', 'Jax Jones']",58,EP1,spotify:track:69gQgkobVW8bWjoCjBYQUd,0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.0851,0.463,120.837,audio_features,69gQgkobVW8bWjoCjBYQUd,https://api.spotify.com/v1/tracks/69gQgkobVW8bWjoCjBYQUd,https://api.spotify.com/v1/audio-analysis/69gQgkobVW8bWjoCjBYQUd,285596,4
2YSObdVwb6sWJh0cFMYKqF,Something On My Mind,"['Purple Disco Machine', 'Duke Dumont', 'Nothing But Thieves']",55,Paradise,spotify:track:2YSObdVwb6sWJh0cFMYKqF,0.612,0.799,9,-5.024,0,0.078,0.00631,9.36e-06,0.437,0.731,118.059,audio_features,2YSObdVwb6sWJh0cFMYKqF,https://api.spotify.com/v1/tracks/2YSObdVwb6sWJh0cFMYKqF,https://api.spotify.com/v1/audio-analysis/2YSObdVwb6sWJh0cFMYKqF,216627,4
4w0p0jhWegRvJmHOPI3lN9,Ain't Giving Up,"['Duke Dumont', 'Clementine Douglas']",62,Ain’t Giving Up,spotify:track:4w0p0jhWegRvJmHOPI3lN9,0.553,0.957,6,-2.778,0,0.0444,0.0246,0.111,0.0558,0.49,133.835,audio_features,4w0p0jhWegRvJmHOPI3lN9,https://api.spotify.com/v1/tracks/4w0p0jhWegRvJmHOPI3lN9,https://api.spotify.com/v1/audio-analysis/4w0p0jhWegRvJmHOPI3lN9,191667,4
5D1zGVDJTOqwaGSzYw5TtP,"Red Light Green Light - For Club Play Only, Pt. 6","['Duke Dumont', 'Shaun Ross']",57,"Red Light Green Light (For Club Play Only, Pt. 6)",spotify:track:5D1zGVDJTOqwaGSzYw5TtP,0.811,0.825,2,-5.48,1,0.0654,0.000646,0.517,0.0689,0.95,124.005,audio_features,5D1zGVDJTOqwaGSzYw5TtP,https://api.spotify.com/v1/tracks/5D1zGVDJTOqwaGSzYw5TtP,https://api.spotify.com/v1/audio-analysis/5D1zGVDJTOqwaGSzYw5TtP,211209,4
1EIjtTM4j3veLBfj6gd4Vk,Won't Look Back,['Duke Dumont'],56,Won’t Look Back,spotify:track:1EIjtTM4j3veLBfj6gd4Vk,0.697,0.879,8,-6.014,0,0.0456,0.00502,0.626,0.171,0.591,124.007,audio_features,1EIjtTM4j3veLBfj6gd4Vk,https://api.spotify.com/v1/tracks/1EIjtTM4j3veLBfj6gd4Vk,https://api.spotify.com/v1/audio-analysis/1EIjtTM4j3veLBfj6gd4Vk,270135,4
4ig58RE2nh8nk8KJNslP7g,The Power,"['Duke Dumont', 'Zak Abel']",54,Duality,spotify:track:4ig58RE2nh8nk8KJNslP7g,0.626,0.829,5,-6.795,0,0.0538,0.00458,0.0597,0.227,0.192,121.943,audio_features,4ig58RE2nh8nk8KJNslP7g,https://api.spotify.com/v1/tracks/4ig58RE2nh8nk8KJNslP7g,https://api.spotify.com/v1/audio-analysis/4ig58RE2nh8nk8KJNslP7g,197450,4
5zdkUzguZYAfBH9fnWn3Zl,Need U (100%) (feat. A*M*E) - Radio Edit,"['Duke Dumont', 'A*M*E']",53,Need U (100%) (feat. A*M*E) [Remixes],spotify:track:5zdkUzguZYAfBH9fnWn3Zl,0.67,0.848,0,-5.103,0,0.0538,0.00172,0.00168,0.385,0.457,124.031,audio_features,5zdkUzguZYAfBH9fnWn3Zl,https://api.spotify.com/v1/tracks/5zdkUzguZYAfBH9fnWn3Zl,https://api.spotify.com/v1/audio-analysis/5zdkUzguZYAfBH9fnWn3Zl,174122,4
6jz9EMWHffNKVlZQVXOLoz,Real Life,"['Duke Dumont', 'Gorgon City', 'NAATIONS']",50,Real Life,spotify:track:6jz9EMWHffNKVlZQVXOLoz,0.543,0.74,7,-5.187,0,0.0557,0.148,0.00358,0.142,0.6,123.915,audio_features,6jz9EMWHffNKVlZQVXOLoz,https://api.spotify.com/v1/tracks/6jz9EMWHffNKVlZQVXOLoz,https://api.spotify.com/v1/audio-analysis/6jz9EMWHffNKVlZQVXOLoz,205773,4
0ccSl4LZ7dksMNmJgkN7NO,The Giver (Reprise),['Duke Dumont'],37,The Giver (Reprise),spotify:track:0ccSl4LZ7dksMNmJgkN7NO,0.463,0.928,4,-4.559,0,0.183,0.00187,1.76e-05,0.321,0.641,122.742,audio_features,0ccSl4LZ7dksMNmJgkN7NO,https://api.spotify.com/v1/tracks/0ccSl4LZ7dksMNmJgkN7NO,https://api.spotify.com/v1/audio-analysis/0ccSl4LZ7dksMNmJgkN7NO,195757,4
6DLbBlGIOjjEj0dNN25zhZ,Tennessee Orange,['Megan Moroney'],76,Lucky,spotify:track:6DLbBlGIOjjEj0dNN25zhZ,0.38,0.488,9,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031,audio_features,6DLbBlGIOjjEj0dNN25zhZ,https://api.spotify.com/v1/tracks/6DLbBlGIOjjEj0dNN25zhZ,https://api.spotify.com/v1/audio-analysis/6DLbBlGIOjjEj0dNN25zhZ,223120,3
36wAwEkSDpNQ4oQeRLYC3L,Am I Okay?,['Megan Moroney'],75,Am I Okay?,spotify:track:36wAwEkSDpNQ4oQeRLYC3L,0.593,0.734,9,-5.416,1,0.0514,0.02,0.0,0.138,0.518,125.937,audio_features,36wAwEkSDpNQ4oQeRLYC3L,https://api.spotify.com/v1/tracks/36wAwEkSDpNQ4oQeRLYC3L,https://api.spotify.com/v1/audio-analysis/36wAwEkSDpNQ4oQeRLYC3L,235003,4
2ePiBvKtQOCBHq9uOlwiiU,I'm Not Pretty,['Megan Moroney'],71,Lucky,spotify:track:2ePiBvKtQOCBHq9uOlwiiU,0.573,0.795,10,-5.561,1,0.0558,0.129,1.78e-05,0.186,0.705,128.101,audio_features,2ePiBvKtQOCBHq9uOlwiiU,https://api.spotify.com/v1/tracks/2ePiBvKtQOCBHq9uOlwiiU,https://api.spotify.com/v1/audio-analysis/2ePiBvKtQOCBHq9uOlwiiU,181067,4
4UzkT20tkeSqlKLinRQsA7,Break It Right Back,['Megan Moroney'],70,Am I Okay? (I'll Be Fine),spotify:track:4UzkT20tkeSqlKLinRQsA7,0.5,0.541,1,-3.868,0,0.0255,0.384,0.0,0.0651,0.41,80.483,audio_features,4UzkT20tkeSqlKLinRQsA7,https://api.spotify.com/v1/tracks/4UzkT20tkeSqlKLinRQsA7,https://api.spotify.com/v1/audio-analysis/4UzkT20tkeSqlKLinRQsA7,214670,3
2uUfFZdKQkUoFHFYTbjvgb,Indifferent,['Megan Moroney'],67,Am I Okay?,spotify:track:2uUfFZdKQkUoFHFYTbjvgb,0.635,0.537,6,-6.296,1,0.0476,0.0467,0.0,0.0853,0.511,107.421,audio_features,2uUfFZdKQkUoFHFYTbjvgb,https://api.spotify.com/v1/tracks/2uUfFZdKQkUoFHFYTbjvgb,https://api.spotify.com/v1/audio-analysis/2uUfFZdKQkUoFHFYTbjvgb,176023,3
2TOO5Dp8mlKhSq8xTGPXwX,No Caller ID,['Megan Moroney'],66,Am I Okay?,spotify:track:2TOO5Dp8mlKhSq8xTGPXwX,0.344,0.529,4,-6.091,1,0.0394,0.118,0.0,0.197,0.12,146.469,audio_features,2TOO5Dp8mlKhSq8xTGPXwX,https://api.spotify.com/v1/tracks/2TOO5Dp8mlKhSq8xTGPXwX,https://api.spotify.com/v1/audio-analysis/2TOO5Dp8mlKhSq8xTGPXwX,208759,4
1z89jCXIK0JzyBtaa7Sn58,Wonder,['Megan Moroney'],68,Wonder,spotify:track:1z89jCXIK0JzyBtaa7Sn58,0.603,0.46,7,-8.178,0,0.0281,0.356,0.000528,0.119,0.556,81.04,audio_features,1z89jCXIK0JzyBtaa7Sn58,https://api.spotify.com/v1/tracks/1z89jCXIK0JzyBtaa7Sn58,https://api.spotify.com/v1/audio-analysis/1z89jCXIK0JzyBtaa7Sn58,222140,4
6v9i26kpd5HeRx2XYjG3fp,Mama I Lied,['Megan Moroney'],66,Am I Okay?,spotify:track:6v9i26kpd5HeRx2XYjG3fp,0.393,0.491,1,-5.571,1,0.0267,0.0899,0.0,0.106,0.37,139.604,audio_features,6v9i26kpd5HeRx2XYjG3fp,https://api.spotify.com/v1/tracks/6v9i26kpd5HeRx2XYjG3fp,https://api.spotify.com/v1/audio-analysis/6v9i26kpd5HeRx2XYjG3fp,207736,3
3cHudlaM9wXHnk83WLlzBA,Third Time's the Charm,['Megan Moroney'],65,Am I Okay?,spotify:track:3cHudlaM9wXHnk83WLlzBA,0.44,0.711,0,-5.472,1,0.057,0.0779,9.35e-06,0.108,0.445,151.703,audio_features,3cHudlaM9wXHnk83WLlzBA,https://api.spotify.com/v1/tracks/3cHudlaM9wXHnk83WLlzBA,https://api.spotify.com/v1/audio-analysis/3cHudlaM9wXHnk83WLlzBA,231819,4
70E8PmfBWR18u3NJfw63Qh,I Know You,['Megan Moroney'],64,Am I Okay?,spotify:track:70E8PmfBWR18u3NJfw63Qh,0.502,0.45,8,-6.193,0,0.0245,0.722,0.0,0.184,0.573,94.097,audio_features,70E8PmfBWR18u3NJfw63Qh,https://api.spotify.com/v1/tracks/70E8PmfBWR18u3NJfw63Qh,https://api.spotify.com/v1/audio-analysis/70E8PmfBWR18u3NJfw63Qh,160675,4
51rPRW8NjxZoWPPjnRGzHw,Tadow,"['Masego', 'FKJ']",74,Lady Lady,spotify:track:51rPRW8NjxZoWPPjnRGzHw,0.704,0.487,9,-6.407,0,0.0604,0.669,8.64e-05,0.111,0.313,121.726,audio_features,51rPRW8NjxZoWPPjnRGzHw,https://api.spotify.com/v1/tracks/51rPRW8NjxZoWPPjnRGzHw,https://api.spotify.com/v1/audio-analysis/51rPRW8NjxZoWPPjnRGzHw,301893,4
6zWU7YALeEDMcPGhKKZJhV,Navajo,['Masego'],73,Navajo,spotify:track:6zWU7YALeEDMcPGhKKZJhV,0.567,0.593,6,-7.404,0,0.288,0.117,1.32e-06,0.248,0.358,88.545,audio_features,6zWU7YALeEDMcPGhKKZJhV,https://api.spotify.com/v1/tracks/6zWU7YALeEDMcPGhKKZJhV,https://api.spotify.com/v1/audio-analysis/6zWU7YALeEDMcPGhKKZJhV,194157,4
0bkTdkWwGk3OGFX0afD3Wj,Mystery Lady,"['Masego', 'Don Toliver']",69,Studying Abroad: Extended Stay,spotify:track:0bkTdkWwGk3OGFX0afD3Wj,0.747,0.494,3,-7.957,0,0.141,0.393,0.0,0.0982,0.624,76.006,audio_features,0bkTdkWwGk3OGFX0afD3Wj,https://api.spotify.com/v1/tracks/0bkTdkWwGk3OGFX0afD3Wj,https://api.spotify.com/v1/audio-analysis/0bkTdkWwGk3OGFX0afD3Wj,228453,4
526fD9LiAEi3KKvhhYfWmm,What You Wanna Try,['Masego'],64,Masego,spotify:track:526fD9LiAEi3KKvhhYfWmm,0.842,0.603,2,-5.392,1,0.0993,0.0671,7.91e-05,0.0869,0.507,99.035,audio_features,526fD9LiAEi3KKvhhYfWmm,https://api.spotify.com/v1/tracks/526fD9LiAEi3KKvhhYfWmm,https://api.spotify.com/v1/audio-analysis/526fD9LiAEi3KKvhhYfWmm,159242,4
1VAKnb1btGrQXcVZVSRkPe,Good & Plenty,"['Alex Isley', 'Masego', 'Jack Dine']",62,Good & Plenty,spotify:track:1VAKnb1btGrQXcVZVSRkPe,0.658,0.619,9,-7.316,0,0.0772,0.788,0.0667,0.0951,0.354,136.077,audio_features,1VAKnb1btGrQXcVZVSRkPe,https://api.spotify.com/v1/tracks/1VAKnb1btGrQXcVZVSRkPe,https://api.spotify.com/v1/audio-analysis/1VAKnb1btGrQXcVZVSRkPe,204706,4
5tkR9JkBj3Ueeo8W4k8IZD,Queen Tings,"['Masego', 'Tiffany Gouché']",60,Lady Lady,spotify:track:5tkR9JkBj3Ueeo8W4k8IZD,0.818,0.461,6,-6.475,0,0.292,0.598,0.000135,0.108,0.532,88.006,audio_features,5tkR9JkBj3Ueeo8W4k8IZD,https://api.spotify.com/v1/tracks/5tkR9JkBj3Ueeo8W4k8IZD,https://api.spotify.com/v1/audio-analysis/5tkR9JkBj3Ueeo8W4k8IZD,188053,4
6Px7oJcPvMWLhwRHmao0Fe,LUCID DREAMS (feat. Masego),"['Leon Thomas', 'Masego']",59,MUTT,spotify:track:6Px7oJcPvMWLhwRHmao0Fe,0.725,0.642,7,-6.922,0,0.064,0.107,0.0738,0.108,0.556,154.853,audio_features,6Px7oJcPvMWLhwRHmao0Fe,https://api.spotify.com/v1/tracks/6Px7oJcPvMWLhwRHmao0Fe,https://api.spotify.com/v1/audio-analysis/6Px7oJcPvMWLhwRHmao0Fe,226255,4
6T3Ebo7EOh8cUOyE4OhFpp,Good & Plenty - Remix,"['Lucky Daye', 'Masego', 'Alex Isley', 'Jack Dine']",59,Good & Plenty (Remix),spotify:track:6T3Ebo7EOh8cUOyE4OhFpp,0.629,0.579,9,-6.543,0,0.107,0.811,0.00366,0.0813,0.363,135.86,audio_features,6T3Ebo7EOh8cUOyE4OhFpp,https://api.spotify.com/v1/tracks/6T3Ebo7EOh8cUOyE4OhFpp,https://api.spotify.com/v1/audio-analysis/6T3Ebo7EOh8cUOyE4OhFpp,204706,4
5KaIIT6ijzJvlZPPiJby36,Prone,['Masego'],58,Lady Lady,spotify:track:5KaIIT6ijzJvlZPPiJby36,0.8,0.552,5,-7.103,0,0.0862,0.16,7.05e-05,0.049,0.834,85.005,audio_features,5KaIIT6ijzJvlZPPiJby36,https://api.spotify.com/v1/tracks/5KaIIT6ijzJvlZPPiJby36,https://api.spotify.com/v1/audio-analysis/5KaIIT6ijzJvlZPPiJby36,186400,4
5RgNhmyaWYtuIioRVoQzMR,Tadow - Edit,"['Masego', 'FKJ']",57,Tadow,spotify:track:5RgNhmyaWYtuIioRVoQzMR,0.542,0.543,9,-4.646,0,0.132,0.693,4.37e-05,0.0951,0.346,121.356,audio_features,5RgNhmyaWYtuIioRVoQzMR,https://api.spotify.com/v1/tracks/5RgNhmyaWYtuIioRVoQzMR,https://api.spotify.com/v1/audio-analysis/5RgNhmyaWYtuIioRVoQzMR,214880,4
7w7BrPbOjF5OxChs2dxFve,En La Intimidad | CROSSOVER #1,"['Big One', 'Emilia', 'Callejero Fino']",69,En La Intimidad | CROSSOVER #1,spotify:track:7w7BrPbOjF5OxChs2dxFve,0.777,0.599,1,-4.072,1,0.0689,0.227,0.0,0.0437,0.712,89.984,audio_features,7w7BrPbOjF5OxChs2dxFve,https://api.spotify.com/v1/tracks/7w7BrPbOjF5OxChs2dxFve,https://api.spotify.com/v1/audio-analysis/7w7BrPbOjF5OxChs2dxFve,165854,4
6ViJgiKfyqfs52x2pGhuPF,Despójate Vol.2,"[""Hernan y La Champion's Liga"", 'Callejero Fino', 'BM']",69,Despójate Vol.2,spotify:track:6ViJgiKfyqfs52x2pGhuPF,0.67,0.717,1,-6.025,0,0.0435,0.0993,0.0,0.179,0.77,135.059,audio_features,6ViJgiKfyqfs52x2pGhuPF,https://api.spotify.com/v1/tracks/6ViJgiKfyqfs52x2pGhuPF,https://api.spotify.com/v1/audio-analysis/6ViJgiKfyqfs52x2pGhuPF,240436,3
7JB29gnUowzSGRdIpeVqRQ,M.A - Remix,"['BM', 'Callejero Fino', 'La Joaqui', 'Lola Indigo']",63,M.A (Remix),spotify:track:7JB29gnUowzSGRdIpeVqRQ,0.719,0.733,7,-4.576,1,0.0464,0.221,0.0,0.0676,0.614,87.978,audio_features,7JB29gnUowzSGRdIpeVqRQ,https://api.spotify.com/v1/tracks/7JB29gnUowzSGRdIpeVqRQ,https://api.spotify.com/v1/audio-analysis/7JB29gnUowzSGRdIpeVqRQ,272727,4
3fUZbg31mIJKIxuv8nUcGg,CALLEJERO FINO | DJ TAO Turreo Sessions #723,"['DJ Tao', 'Callejero Fino']",61,CALLEJERO FINO | DJ TAO Turreo Sessions #723,spotify:track:3fUZbg31mIJKIxuv8nUcGg,0.774,0.877,10,-4.054,1,0.0623,0.0304,0.0,0.429,0.648,92.997,audio_features,3fUZbg31mIJKIxuv8nUcGg,https://api.spotify.com/v1/tracks/3fUZbg31mIJKIxuv8nUcGg,https://api.spotify.com/v1/audio-analysis/3fUZbg31mIJKIxuv8nUcGg,163260,4
45dlaEXrXW47TVbrQ4gK7E,Tu Turrito,"['Rei', 'Callejero Fino']",61,Tu Turrito,spotify:track:45dlaEXrXW47TVbrQ4gK7E,0.838,0.545,9,-6.1,0,0.0604,0.0966,0.0,0.0927,0.428,90.023,audio_features,45dlaEXrXW47TVbrQ4gK7E,https://api.spotify.com/v1/tracks/45dlaEXrXW47TVbrQ4gK7E,https://api.spotify.com/v1/audio-analysis/45dlaEXrXW47TVbrQ4gK7E,164701,4
1dtFrIzrr4DJZOHHESVwbt,El Super Junte Rkt,"['Gusty dj', 'Salastkbron', 'Callejero Fino', 'Alejo Isakk', 'R Jota', 'L-Gante', 'Lolo OG', 'DobleP', 'Lauty Gram']",59,El Super Junte Rkt,spotify:track:1dtFrIzrr4DJZOHHESVwbt,0.849,0.794,1,-2.595,0,0.127,0.102,0.0,0.0813,0.567,105.002,audio_features,1dtFrIzrr4DJZOHHESVwbt,https://api.spotify.com/v1/tracks/1dtFrIzrr4DJZOHHESVwbt,https://api.spotify.com/v1/audio-analysis/1dtFrIzrr4DJZOHHESVwbt,383369,4
6Vp8EcHAHjC9u7Qnsn2kob,Te Escapas De Mis Brazos (Remix),"['ECKO', 'Callejero Fino', 'El Perro']",57,Te Escapas De Mis Brazos (Remix),spotify:track:6Vp8EcHAHjC9u7Qnsn2kob,0.722,0.689,0,-5.074,1,0.0551,0.105,0.0,0.0357,0.704,91.978,audio_features,6Vp8EcHAHjC9u7Qnsn2kob,https://api.spotify.com/v1/tracks/6Vp8EcHAHjC9u7Qnsn2kob,https://api.spotify.com/v1/audio-analysis/6Vp8EcHAHjC9u7Qnsn2kob,217826,4
69i9cSF10GKohRuyhqNcOf,SUELTA,"['Callejero Fino', 'Axel Caram']",54,SUELTA,spotify:track:69i9cSF10GKohRuyhqNcOf,0.815,0.634,6,-5.327,0,0.194,0.016,0.0,0.253,0.623,100.011,audio_features,69i9cSF10GKohRuyhqNcOf,https://api.spotify.com/v1/tracks/69i9cSF10GKohRuyhqNcOf,https://api.spotify.com/v1/audio-analysis/69i9cSF10GKohRuyhqNcOf,163800,4
1DTmxMoV47mkuTrSY2xkyl,Le doy perreo,['Callejero Fino'],53,Le doy perreo,spotify:track:1DTmxMoV47mkuTrSY2xkyl,0.872,0.544,10,-7.097,0,0.306,0.233,0.0,0.26,0.593,98.024,audio_features,1DTmxMoV47mkuTrSY2xkyl,https://api.spotify.com/v1/tracks/1DTmxMoV47mkuTrSY2xkyl,https://api.spotify.com/v1/audio-analysis/1DTmxMoV47mkuTrSY2xkyl,138980,4
12BLBKATlbWXPhuSNL8eAr,CALLEJERO FINO | Mission 10,"['Alan Gomez', 'Callejero Fino']",52,CALLEJERO FINO | Mission 10,spotify:track:12BLBKATlbWXPhuSNL8eAr,0.88,0.531,6,-7.738,1,0.147,0.584,2.03e-06,0.114,0.522,92.957,audio_features,12BLBKATlbWXPhuSNL8eAr,https://api.spotify.com/v1/tracks/12BLBKATlbWXPhuSNL8eAr,https://api.spotify.com/v1/audio-analysis/12BLBKATlbWXPhuSNL8eAr,168995,4
0tzixmHNQfE6S6SirSToxW,El Ultimo Adiós - Varios Artistas Version,"['Ricky Martin', 'Alejandro Sanz', 'Thalia', 'Juan Luis Guerra 4.40', 'Gloria Estefan', 'Celia Cruz', 'Olga Tañón', 'Ricardo Montaner', 'Ana Gabriel', 'Jorge Hernández', 'Los Tigres Del Norte', 'Alicia Villarreal', 'Alejandro Fernández', 'Carlos Vives', 'Jaci Velasquez', 'Marco Antonio Solís', 'José José', 'Lucía Méndez', 'Jennifer Lopez', 'Emmanuel']",69,El Ultimo Adiós,spotify:track:0tzixmHNQfE6S6SirSToxW,0.296,0.572,1,-7.818,1,0.0369,0.641,0.0,0.2,0.288,78.714,audio_features,0tzixmHNQfE6S6SirSToxW,https://api.spotify.com/v1/tracks/0tzixmHNQfE6S6SirSToxW,https://api.spotify.com/v1/audio-analysis/0tzixmHNQfE6S6SirSToxW,237467,4
6OlwUtrUglXv8nyBsy8PFq,Conga,['Gloria Estefan'],37,20th Anniversary,spotify:track:6OlwUtrUglXv8nyBsy8PFq,0.787,0.811,2,-10.207,1,0.0469,0.151,0.0348,0.0729,0.901,122.19,audio_features,6OlwUtrUglXv8nyBsy8PFq,https://api.spotify.com/v1/tracks/6OlwUtrUglXv8nyBsy8PFq,https://api.spotify.com/v1/audio-analysis/6OlwUtrUglXv8nyBsy8PFq,254800,4
